Time_ms;MsgProc;StateAfter;MsgClass;MsgNumber;Var1;Var2;Var3;Var4;Var5;Var6;Var7;Var8;TimeString;MsgText;PLC
45408574958;2;0;64;35;;;;;;;;;26.04.2024 13:47;Warnung Temperatur Vorpumpe 1;VM
45408575016;2;1;64;35;;;;;;;;;26.04.2024 13:48;Warnung Temperatur Vorpumpe 1;VM
45408575097;2;0;64;35;;;;;;;;;26.04.2024 13:48;Warnung Temperatur Vorpumpe 1;VM
45408575236;2;1;64;35;;;;;;;;;26.04.2024 13:48;Warnung Temperatur Vorpumpe 1;VM
45408575247;2;0;64;35;;;;;;;;;26.04.2024 13:48;Warnung Temperatur Vorpumpe 1;VM
45408575328;2;1;64;35;;;;;;;;;26.04.2024 13:48;Warnung Temperatur Vorpumpe 1;VM
45408575340;2;0;64;35;;;;;;;;;26.04.2024 13:48;Warnung Temperatur Vorpumpe 1;VM
45408575551;2;1;64;78;;;;;;;;;26.04.2024 13:48;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408575563;2;0;64;78;;;;;;;;;26.04.2024 13:48;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408577284;2;1;64;35;;;;;;;;;26.04.2024 13:51;Warnung Temperatur Vorpumpe 1;VM
45408577319;2;0;64;35;;;;;;;;;26.04.2024 13:51;Warnung Temperatur Vorpumpe 1;VM
45408577354;2;1;64;35;;;;;;;;;26.04.2024 13:51;Warnung Temperatur Vorpumpe 1;VM
45408578040;2;1;64;78;;;;;;;;;26.04.2024 13:52;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408578074;2;0;64;78;;;;;;;;;26.04.2024 13:52;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408578132;2;1;64;78;;;;;;;;;26.04.2024 13:52;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408578144;2;0;64;78;;;;;;;;;26.04.2024 13:52;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408584880;2;1;64;78;;;;;;;;;26.04.2024 14:02;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408584891;2;0;64;78;;;;;;;;;26.04.2024 14:02;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408601685;2;1;64;78;;;;;;;;;26.04.2024 14:26;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408601708;2;0;64;78;;;;;;;;;26.04.2024 14:26;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408603317;2;1;64;78;;;;;;;;;26.04.2024 14:28;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408603351;2;0;64;78;;;;;;;;;26.04.2024 14:28;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408604474;2;1;64;78;;;;;;;;;26.04.2024 14:30;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408604486;2;0;64;78;;;;;;;;;26.04.2024 14:30;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408632088;1;1;3;60000;Programm/Schrittnummer Status des BM ist : 3*****390;;;;;;;;26.04.2024 15:10;Programm/Schrittnummer Status des BM ist : 3*****390;
45408632088;1;1;3;60000;Anlagezustand-BM : Prozess läuft ;;;;;;;;26.04.2024 15:10;Anlagezustand-BM : Prozess läuft ;
45408637343;2;1;64;78;;;;;;;;;26.04.2024 15:17;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408637355;2;0;64;78;;;;;;;;;26.04.2024 15:17;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408643755;2;1;64;78;;;;;;;;;26.04.2024 15:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408643766;2;0;64;78;;;;;;;;;26.04.2024 15:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408644380;2;1;64;78;;;;;;;;;26.04.2024 15:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408644391;2;0;64;78;;;;;;;;;26.04.2024 15:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408644415;2;1;64;78;;;;;;;;;26.04.2024 15:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408644438;2;0;64;78;;;;;;;;;26.04.2024 15:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408647057;2;1;64;130;;;;;;;;;26.04.2024 15:31;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408647404;2;0;64;130;;;;;;;;;26.04.2024 15:32;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408654117;2;1;64;130;;;;;;;;;26.04.2024 15:41;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408654464;2;0;64;130;;;;;;;;;26.04.2024 15:42;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408672897;2;1;64;78;;;;;;;;;26.04.2024 16:08;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408672909;2;0;64;78;;;;;;;;;26.04.2024 16:08;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408687306;2;1;64;78;;;;;;;;;26.04.2024 16:29;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408687318;2;0;64;78;;;;;;;;;26.04.2024 16:29;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408699945;2;1;64;78;;;;;;;;;26.04.2024 16:47;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408699956;2;0;64;78;;;;;;;;;26.04.2024 16:47;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408710894;2;1;64;78;;;;;;;;;26.04.2024 17:03;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408710905;2;0;64;78;;;;;;;;;26.04.2024 17:03;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408724111;2;1;64;78;;;;;;;;;26.04.2024 17:22;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408724122;2;0;64;78;;;;;;;;;26.04.2024 17:22;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408731252;2;1;64;78;;;;;;;;;26.04.2024 17:33;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408731275;2;0;64;78;;;;;;;;;26.04.2024 17:33;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408738936;2;1;64;78;;;;;;;;;26.04.2024 17:44;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408738948;2;0;64;78;;;;;;;;;26.04.2024 17:44;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408741367;2;1;64;78;;;;;;;;;26.04.2024 17:47;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408741378;2;0;64;78;;;;;;;;;26.04.2024 17:47;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408742154;2;1;64;78;;;;;;;;;26.04.2024 17:48;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408742165;2;0;64;78;;;;;;;;;26.04.2024 17:48;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408743635;2;1;64;78;;;;;;;;;26.04.2024 17:50;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408743647;2;0;64;78;;;;;;;;;26.04.2024 17:50;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408747431;2;1;64;78;;;;;;;;;26.04.2024 17:56;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408747443;2;0;64;78;;;;;;;;;26.04.2024 17:56;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408750626;2;1;64;78;;;;;;;;;26.04.2024 18:00;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408750637;2;0;64;78;;;;;;;;;26.04.2024 18:00;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408750649;2;1;64;78;;;;;;;;;26.04.2024 18:00;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408750661;2;0;64;78;;;;;;;;;26.04.2024 18:00;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408751158;2;1;64;78;;;;;;;;;26.04.2024 18:01;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408751170;2;0;64;78;;;;;;;;;26.04.2024 18:01;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408754399;2;1;64;78;;;;;;;;;26.04.2024 18:06;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408754410;2;0;64;78;;;;;;;;;26.04.2024 18:06;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408758704;2;1;64;78;;;;;;;;;26.04.2024 18:12;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408758739;2;0;64;78;;;;;;;;;26.04.2024 18:12;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408767234;2;1;64;78;;;;;;;;;26.04.2024 18:24;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408767246;2;0;64;78;;;;;;;;;26.04.2024 18:24;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408768384;2;1;64;130;;;;;;;;;26.04.2024 18:26;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408768731;2;0;64;130;;;;;;;;;26.04.2024 18:26;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408775856;2;1;64;78;;;;;;;;;26.04.2024 18:37;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408775880;2;0;64;78;;;;;;;;;26.04.2024 18:37;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408780347;2;1;64;78;;;;;;;;;26.04.2024 18:43;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408780358;2;0;64;78;;;;;;;;;26.04.2024 18:43;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408788344;2;1;64;78;;;;;;;;;26.04.2024 18:55;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408788356;2;0;64;78;;;;;;;;;26.04.2024 18:55;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408788367;2;1;64;78;;;;;;;;;26.04.2024 18:55;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408788379;2;0;64;78;;;;;;;;;26.04.2024 18:55;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408791099;2;1;64;78;;;;;;;;;26.04.2024 18:59;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408791110;2;0;64;78;;;;;;;;;26.04.2024 18:59;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408791168;2;1;64;78;;;;;;;;;26.04.2024 18:59;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408791180;2;0;64;78;;;;;;;;;26.04.2024 18:59;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408794791;2;1;64;78;;;;;;;;;26.04.2024 19:04;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408794802;2;0;64;78;;;;;;;;;26.04.2024 19:04;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408795300;2;1;64;78;;;;;;;;;26.04.2024 19:05;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408795312;2;0;64;78;;;;;;;;;26.04.2024 19:05;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408800559;2;1;64;132;;;;;;;;;26.04.2024 19:12;Warnung Thermoelement Bandheizer Zone 4 defekt;SM
45408800917;2;1;64;130;;;;;;;;;26.04.2024 19:13;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408800917;2;1;64;131;;;;;;;;;26.04.2024 19:13;Warnung Thermoelement Bandheizer Zone 3 defekt;SM
45408801276;2;0;64;130;;;;;;;;;26.04.2024 19:13;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408801276;2;0;64;131;;;;;;;;;26.04.2024 19:13;Warnung Thermoelement Bandheizer Zone 3 defekt;SM
45408801276;2;0;64;132;;;;;;;;;26.04.2024 19:13;Warnung Thermoelement Bandheizer Zone 4 defekt;SM
45408810982;2;1;64;78;;;;;;;;;26.04.2024 19:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408811005;2;0;64;78;;;;;;;;;26.04.2024 19:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408812637;2;1;64;78;;;;;;;;;26.04.2024 19:30;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408812672;2;0;64;78;;;;;;;;;26.04.2024 19:30;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408812684;2;1;64;78;;;;;;;;;26.04.2024 19:30;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408812695;2;0;64;78;;;;;;;;;26.04.2024 19:30;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408815890;2;1;64;78;;;;;;;;;26.04.2024 19:34;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408815913;2;0;64;78;;;;;;;;;26.04.2024 19:34;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408819581;2;1;64;78;;;;;;;;;26.04.2024 19:40;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408819593;2;0;64;78;;;;;;;;;26.04.2024 19:40;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408820588;2;1;64;78;;;;;;;;;26.04.2024 19:41;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408820600;2;0;64;78;;;;;;;;;26.04.2024 19:41;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408824053;2;1;64;132;;;;;;;;;26.04.2024 19:46;Warnung Thermoelement Bandheizer Zone 4 defekt;SM
45408824435;2;1;64;130;;;;;;;;;26.04.2024 19:47;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408824435;2;1;64;131;;;;;;;;;26.04.2024 19:47;Warnung Thermoelement Bandheizer Zone 3 defekt;SM
45408824783;2;0;64;130;;;;;;;;;26.04.2024 19:47;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408824783;2;0;64;131;;;;;;;;;26.04.2024 19:47;Warnung Thermoelement Bandheizer Zone 3 defekt;SM
45408824783;2;0;64;132;;;;;;;;;26.04.2024 19:47;Warnung Thermoelement Bandheizer Zone 4 defekt;SM
45408835345;2;1;64;78;;;;;;;;;26.04.2024 20:02;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408835356;2;0;64;78;;;;;;;;;26.04.2024 20:02;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408835847;2;1;64;130;;;;;;;;;26.04.2024 20:03;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408836194;2;0;64;130;;;;;;;;;26.04.2024 20:04;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408836572;2;1;64;78;;;;;;;;;26.04.2024 20:04;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408836583;2;0;64;78;;;;;;;;;26.04.2024 20:04;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408836595;2;1;64;78;;;;;;;;;26.04.2024 20:04;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408836606;2;0;64;78;;;;;;;;;26.04.2024 20:04;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408838666;2;1;64;78;;;;;;;;;26.04.2024 20:07;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408838678;2;0;64;78;;;;;;;;;26.04.2024 20:07;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408838713;2;1;64;78;;;;;;;;;26.04.2024 20:07;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408838736;2;0;64;78;;;;;;;;;26.04.2024 20:07;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408840090;2;1;64;78;;;;;;;;;26.04.2024 20:09;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408840102;2;0;64;78;;;;;;;;;26.04.2024 20:09;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408849018;2;1;64;130;;;;;;;;;26.04.2024 20:22;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408849365;2;0;64;130;;;;;;;;;26.04.2024 20:23;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408853388;2;1;64;78;;;;;;;;;26.04.2024 20:28;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408853400;2;0;64;78;;;;;;;;;26.04.2024 20:28;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408853423;2;1;64;78;;;;;;;;;26.04.2024 20:28;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408853434;2;0;64;78;;;;;;;;;26.04.2024 20:28;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408853654;2;1;64;78;;;;;;;;;26.04.2024 20:29;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408853666;2;0;64;78;;;;;;;;;26.04.2024 20:29;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408861189;2;1;64;78;;;;;;;;;26.04.2024 20:40;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408861200;2;0;64;78;;;;;;;;;26.04.2024 20:40;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408869383;2;1;64;78;;;;;;;;;26.04.2024 20:51;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408869406;2;0;64;78;;;;;;;;;26.04.2024 20:51;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408871570;2;1;64;78;;;;;;;;;26.04.2024 20:55;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408871582;2;0;64;78;;;;;;;;;26.04.2024 20:55;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408873561;2;1;64;78;;;;;;;;;26.04.2024 20:57;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408873572;2;0;64;78;;;;;;;;;26.04.2024 20:57;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408873584;2;1;64;78;;;;;;;;;26.04.2024 20:57;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408873596;2;0;64;78;;;;;;;;;26.04.2024 20:57;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408874568;2;1;64;78;;;;;;;;;26.04.2024 20:59;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408874579;2;0;64;78;;;;;;;;;26.04.2024 20:59;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408875413;2;1;64;78;;;;;;;;;26.04.2024 21:00;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408875436;2;0;64;78;;;;;;;;;26.04.2024 21:00;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408877241;2;1;64;78;;;;;;;;;26.04.2024 21:03;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408877253;2;0;64;78;;;;;;;;;26.04.2024 21:03;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408878885;2;1;64;78;;;;;;;;;26.04.2024 21:05;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408878896;2;0;64;78;;;;;;;;;26.04.2024 21:05;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408887912;2;1;64;78;;;;;;;;;26.04.2024 21:18;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408887924;2;0;64;78;;;;;;;;;26.04.2024 21:18;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408888294;2;1;64;78;;;;;;;;;26.04.2024 21:19;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408888306;2;0;64;78;;;;;;;;;26.04.2024 21:19;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408893190;2;1;64;78;;;;;;;;;26.04.2024 21:26;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408893201;2;0;64;78;;;;;;;;;26.04.2024 21:26;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408894093;2;1;64;78;;;;;;;;;26.04.2024 21:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408894104;2;0;64;78;;;;;;;;;26.04.2024 21:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408896060;2;1;64;78;;;;;;;;;26.04.2024 21:30;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408896072;2;0;64;78;;;;;;;;;26.04.2024 21:30;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408897743;2;1;64;130;;;;;;;;;26.04.2024 21:32;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408898091;2;0;64;130;;;;;;;;;26.04.2024 21:33;Warnung Thermoelement Bandheizer Zone 2 defekt;SM
45408906268;2;1;64;78;;;;;;;;;26.04.2024 21:45;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408906280;2;0;64;78;;;;;;;;;26.04.2024 21:45;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408915180;2;1;64;78;;;;;;;;;26.04.2024 21:57;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408915191;2;0;64;78;;;;;;;;;26.04.2024 21:57;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408921163;2;1;64;78;;;;;;;;;26.04.2024 22:06;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408921175;2;0;64;78;;;;;;;;;26.04.2024 22:06;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408922564;2;1;64;78;;;;;;;;;26.04.2024 22:08;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408922587;2;0;64;78;;;;;;;;;26.04.2024 22:08;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408925203;2;1;64;78;;;;;;;;;26.04.2024 22:12;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408925214;2;0;64;78;;;;;;;;;26.04.2024 22:12;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408925422;2;1;64;78;;;;;;;;;26.04.2024 22:12;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408925434;2;0;64;78;;;;;;;;;26.04.2024 22:12;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408926314;2;1;64;78;;;;;;;;;26.04.2024 22:13;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408926337;2;0;64;78;;;;;;;;;26.04.2024 22:13;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408926348;2;1;64;78;;;;;;;;;26.04.2024 22:13;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408926360;2;0;64;78;;;;;;;;;26.04.2024 22:13;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408926638;2;1;64;78;;;;;;;;;26.04.2024 22:14;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408926649;2;0;64;78;;;;;;;;;26.04.2024 22:14;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408930422;2;1;64;78;;;;;;;;;26.04.2024 22:19;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408930434;2;0;64;78;;;;;;;;;26.04.2024 22:19;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408930561;2;1;64;78;;;;;;;;;26.04.2024 22:20;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408930573;2;0;64;78;;;;;;;;;26.04.2024 22:20;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408934751;2;1;64;78;;;;;;;;;26.04.2024 22:26;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408934785;2;0;64;78;;;;;;;;;26.04.2024 22:26;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408934971;2;1;64;78;;;;;;;;;26.04.2024 22:26;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408934982;2;0;64;78;;;;;;;;;26.04.2024 22:26;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408935040;2;1;64;78;;;;;;;;;26.04.2024 22:26;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408935052;2;0;64;78;;;;;;;;;26.04.2024 22:26;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408935376;2;1;64;78;;;;;;;;;26.04.2024 22:26;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408935387;2;0;64;78;;;;;;;;;26.04.2024 22:26;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408935503;2;1;64;78;;;;;;;;;26.04.2024 22:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408935515;2;0;64;78;;;;;;;;;26.04.2024 22:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408935526;2;1;64;78;;;;;;;;;26.04.2024 22:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408935538;2;0;64;78;;;;;;;;;26.04.2024 22:27;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
45408936846;2;1;64;78;;;;;;;;;26.04.2024 22:29;Warnung Zugspannung Auslauf Ist und Soll weichen zu weit voneinander ab;AME
