"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
45471954563.4375;2;0;64;79;;;;;;;;;"28.06.2024 22:54:34";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471954991.4931;2;1;64;79;;;;;;;;;"28.06.2024 22:55:11";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471955003.0671;2;0;64;79;;;;;;;;;"28.06.2024 22:55:12";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471955975.2894;2;1;64;79;;;;;;;;;"28.06.2024 22:56:36";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471955986.8634;2;0;64;79;;;;;;;;;"28.06.2024 22:56:37";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471956183.6227;2;1;64;79;;;;;;;;;"28.06.2024 22:56:54";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471956206.956;2;0;64;79;;;;;;;;;"28.06.2024 22:56:56";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471956299.3634;2;1;64;79;;;;;;;;;"28.06.2024 22:57:04";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471956310.9375;2;0;64;79;;;;;;;;;"28.06.2024 22:57:05";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471956322.5116;2;1;64;79;;;;;;;;;"28.06.2024 22:57:06";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471956334.0856;2;0;64;79;;;;;;;;;"28.06.2024 22:57:07";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471956438.4375;2;1;64;79;;;;;;;;;"28.06.2024 22:57:16";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471956461.4005;2;0;64;79;;;;;;;;;"28.06.2024 22:57:18";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471956472.9745;2;1;64;79;;;;;;;;;"28.06.2024 22:57:19";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471956484.5486;2;0;64;79;;;;;;;;;"28.06.2024 22:57:20";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471956935.9375;2;1;64;79;;;;;;;;;"28.06.2024 22:57:59";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471956947.5116;2;0;64;79;;;;;;;;;"28.06.2024 22:58:00";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471957016.956;2;1;64;79;;;;;;;;;"28.06.2024 22:58:06";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471957028.5301;2;0;64;79;;;;;;;;;"28.06.2024 22:58:07";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471957225.2893;2;1;64;79;;;;;;;;;"28.06.2024 22:58:24";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471957236.8634;2;0;64;79;;;;;;;;;"28.06.2024 22:58:25";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471957387.1528;2;1;64;79;;;;;;;;;"28.06.2024 22:58:38";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471957399.0857;2;0;64;79;;;;;;;;;"28.06.2024 22:58:39";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471957491.3194;2;1;64;79;;;;;;;;;"28.06.2024 22:58:47";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471957503.2523;2;0;64;79;;;;;;;;;"28.06.2024 22:58:48";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471959262.1528;2;1;64;79;;;;;;;;;"28.06.2024 23:01:20";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471959273.9005;2;0;64;79;;;;;;;;;"28.06.2024 23:01:21";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471960014.4676;2;1;64;79;;;;;;;;;"28.06.2024 23:02:25";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471960026.0417;2;0;64;79;;;;;;;;;"28.06.2024 23:02:26";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471961195.0231;2;1;64;79;;;;;;;;;"28.06.2024 23:04:07";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471961206.5972;2;0;64;79;;;;;;;;;"28.06.2024 23:04:08";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471961438.0787;2;1;64;79;;;;;;;;;"28.06.2024 23:04:28";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471961449.4676;2;0;64;79;;;;;;;;;"28.06.2024 23:04:29";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471961912.6157;2;1;64;79;;;;;;;;;"28.06.2024 23:05:09";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471961924.0046;2;0;64;79;;;;;;;;;"28.06.2024 23:05:10";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471963521.2268;2;1;64;79;;;;;;;;;"28.06.2024 23:07:28";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471963544.375;2;0;64;79;;;;;;;;;"28.06.2024 23:07:30";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471963775.8565;2;1;64;79;;;;;;;;;"28.06.2024 23:07:50";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471963787.4306;2;0;64;79;;;;;;;;;"28.06.2024 23:07:51";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471964042.0602;2;1;64;79;;;;;;;;;"28.06.2024 23:08:13";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471964053.6343;2;0;64;79;;;;;;;;;"28.06.2024 23:08:14";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471964458.912;2;1;64;79;;;;;;;;;"28.06.2024 23:08:49";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471964482.0602;2;0;64;79;;;;;;;;;"28.06.2024 23:08:51";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471964690.2083;2;1;64;79;;;;;;;;;"28.06.2024 23:09:09";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471964724.9306;2;0;64;79;;;;;;;;;"28.06.2024 23:09:12";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471965176.1343;2;1;64;79;;;;;;;;;"28.06.2024 23:09:51";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471965187.8935;2;0;64;79;;;;;;;;;"28.06.2024 23:09:52";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471965639.2824;2;1;64;79;;;;;;;;;"28.06.2024 23:10:31";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471965650.6713;2;0;64;79;;;;;;;;;"28.06.2024 23:10:32";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471966136.7824;2;1;64;79;;;;;;;;;"28.06.2024 23:11:14";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471966160.1157;2;0;64;79;;;;;;;;;"28.06.2024 23:11:16";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471966727.2454;2;1;64;79;;;;;;;;;"28.06.2024 23:12:05";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471966761.7824;2;0;64;79;;;;;;;;;"28.06.2024 23:12:08";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471966866.1343;2;1;64;79;;;;;;;;;"28.06.2024 23:12:17";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471966877.5231;2;0;64;79;;;;;;;;;"28.06.2024 23:12:18";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471967074.2824;2;1;64;79;;;;;;;;;"28.06.2024 23:12:35";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471967085.8565;2;0;64;79;;;;;;;;;"28.06.2024 23:12:36";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471967305.7639;2;1;64;79;;;;;;;;;"28.06.2024 23:12:55";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471967317.338;2;0;64;79;;;;;;;;;"28.06.2024 23:12:56";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471967444.6528;2;1;64;79;;;;;;;;;"28.06.2024 23:13:07";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471967456.2269;2;0;64;79;;;;;;;;;"28.06.2024 23:13:08";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471967537.2454;2;1;64;79;;;;;;;;;"28.06.2024 23:13:15";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471967548.8195;2;0;64;79;;;;;;;;;"28.06.2024 23:13:16";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471967768.7269;2;1;64;79;;;;;;;;;"28.06.2024 23:13:35";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471967803.4491;2;0;64;79;;;;;;;;;"28.06.2024 23:13:38";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471968266.412;2;1;64;79;;;;;;;;;"28.06.2024 23:14:18";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471968277.9861;2;0;64;79;;;;;;;;;"28.06.2024 23:14:19";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471968486.3195;2;1;64;79;;;;;;;;;"28.06.2024 23:14:37";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471968497.8935;2;0;64;79;;;;;;;;;"28.06.2024 23:14:38";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471968740.9491;2;1;64;79;;;;;;;;;"28.06.2024 23:14:59";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471968764.0972;2;0;64;79;;;;;;;;;"28.06.2024 23:15:01";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471968972.4306;2;1;64;79;;;;;;;;;"28.06.2024 23:15:19";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471968995.5787;2;0;64;79;;;;;;;;;"28.06.2024 23:15:21";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471969192.338;2;1;64;79;;;;;;;;;"28.06.2024 23:15:38";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471969215.4861;2;0;64;79;;;;;;;;;"28.06.2024 23:15:40";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471970615.7755;2;1;64;79;;;;;;;;;"28.06.2024 23:17:41";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471970627.5231;2;0;64;79;;;;;;;;;"28.06.2024 23:17:42";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471971113.4606;2;1;64;79;;;;;;;;;"28.06.2024 23:18:24";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471971125.2083;2;0;64;79;;;;;;;;;"28.06.2024 23:18:25";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471971148.3565;2;1;64;79;;;;;;;;;"28.06.2024 23:18:27";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471971159.757;2;0;64;79;;;;;;;;;"28.06.2024 23:18:28";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471971391.412;2;1;64;79;;;;;;;;;"28.06.2024 23:18:48";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471971402.8125;2;0;64;79;;;;;;;;;"28.06.2024 23:18:49";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471972039.3866;2;1;64;79;;;;;;;;;"28.06.2024 23:19:44";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471972050.9606;2;0;64;79;;;;;;;;;"28.06.2024 23:19:45";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471972282.4421;2;1;64;79;;;;;;;;;"28.06.2024 23:20:05";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471972294.0162;2;0;64;79;;;;;;;;;"28.06.2024 23:20:06";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471972756.9792;2;1;64;79;;;;;;;;;"28.06.2024 23:20:46";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471972780.1273;2;0;64;79;;;;;;;;;"28.06.2024 23:20:48";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471973104.2014;2;1;64;79;;;;;;;;;"28.06.2024 23:21:16";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471973115.7755;2;0;64;79;;;;;;;;;"28.06.2024 23:21:17";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471973231.5162;2;1;64;79;;;;;;;;;"28.06.2024 23:21:27";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471973243.0903;2;0;64;79;;;;;;;;;"28.06.2024 23:21:28";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471974272.9977;2;1;64;79;;;;;;;;;"28.06.2024 23:22:57";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471974284.7569;2;0;64;79;;;;;;;;;"28.06.2024 23:22:58";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471974411.8866;2;1;64;79;;;;;;;;;"28.06.2024 23:23:09";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471974423.4606;2;0;64;79;;;;;;;;;"28.06.2024 23:23:10";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471974967.4421;2;1;64;79;;;;;;;;;"28.06.2024 23:23:57";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471974979.0162;2;0;64;79;;;;;;;;;"28.06.2024 23:23:58";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471975372.5347;2;1;64;79;;;;;;;;;"28.06.2024 23:24:32";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471975395.6829;2;0;64;79;;;;;;;;;"28.06.2024 23:24:34";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471975592.4421;2;1;64;79;;;;;;;;;"28.06.2024 23:24:51";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471975615.5903;2;0;64;79;;;;;;;;;"28.06.2024 23:24:53";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471975754.4792;2;1;64;79;;;;;;;;;"28.06.2024 23:25:05";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471975766.0532;2;0;64;79;;;;;;;;;"28.06.2024 23:25:06";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471975870.2199;2;1;64;79;;;;;;;;;"28.06.2024 23:25:15";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471975881.794;2;0;64;79;;;;;;;;;"28.06.2024 23:25:16";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471976101.8866;2;1;64;79;;;;;;;;;"28.06.2024 23:25:35";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471976124.8495;2;0;64;79;;;;;;;;;"28.06.2024 23:25:37";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471976541.5162;2;1;64;79;;;;;;;;;"28.06.2024 23:26:13";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471976553.0903;2;0;64;79;;;;;;;;;"28.06.2024 23:26:14";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471976772.9977;2;1;64;79;;;;;;;;;"28.06.2024 23:26:33";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471976796.331;2;0;64;79;;;;;;;;;"28.06.2024 23:26:35";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471976807.7199;2;1;64;79;;;;;;;;;"28.06.2024 23:26:36";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471976830.8681;2;0;64;79;;;;;;;;;"28.06.2024 23:26:38";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471977490.5903;2;1;64;79;;;;;;;;;"28.06.2024 23:27:35";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471977501.9792;2;0;64;79;;;;;;;;;"28.06.2024 23:27:36";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471977722.0718;2;1;64;79;;;;;;;;;"28.06.2024 23:27:55";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471977733.6458;2;0;64;79;;;;;;;;;"28.06.2024 23:27:56";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471978474.2014;2;1;64;79;;;;;;;;;"28.06.2024 23:29:00";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471978497.3495;2;0;64;79;;;;;;;;;"28.06.2024 23:29:02";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471978914.0162;2;1;64;79;;;;;;;;;"28.06.2024 23:29:38";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471978925.5903;2;0;64;79;;;;;;;;;"28.06.2024 23:29:39";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471978948.7384;2;1;64;79;;;;;;;;;"28.06.2024 23:29:41";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471978960.3125;2;0;64;79;;;;;;;;;"28.06.2024 23:29:42";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471979134.1088;2;1;64;79;;;;;;;;;"28.06.2024 23:29:57";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471979157.0718;2;0;64;79;;;;;;;;;"28.06.2024 23:29:59";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471980569.1088;2;1;64;79;;;;;;;;;"28.06.2024 23:32:01";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471980580.6829;2;0;64;79;;;;;;;;;"28.06.2024 23:32:02";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471981066.9792;2;1;64;79;;;;;;;;;"28.06.2024 23:32:44";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471981078.3681;2;0;64;79;;;;;;;;;"28.06.2024 23:32:45";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471981529.7569;2;1;64;79;;;;;;;;;"28.06.2024 23:33:24";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471981541.1574;2;0;64;79;;;;;;;;;"28.06.2024 23:33:25";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471981610.6019;2;1;64;79;;;;;;;;;"28.06.2024 23:33:31";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471981622.3495;2;0;64;79;;;;;;;;;"28.06.2024 23:33:32";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471981749.6644;2;1;64;79;;;;;;;;;"28.06.2024 23:33:43";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471981761.0648;2;0;64;79;;;;;;;;;"28.06.2024 23:33:44";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471982293.6458;2;1;64;79;;;;;;;;;"28.06.2024 23:34:30";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471982305.0463;2;0;64;79;;;;;;;;;"28.06.2024 23:34:31";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471982478.6574;2;1;64;79;;;;;;;;;"28.06.2024 23:34:46";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471982501.8056;2;0;64;79;;;;;;;;;"28.06.2024 23:34:48";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471983427.7315;2;1;64;79;;;;;;;;;"28.06.2024 23:36:08";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471983450.8796;2;0;64;79;;;;;;;;;"28.06.2024 23:36:10";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471983983.287;2;1;64;79;;;;;;;;;"28.06.2024 23:36:56";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471983994.8611;2;0;64;79;;;;;;;;;"28.06.2024 23:36:57";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471984122.1759;2;1;64;79;;;;;;;;;"28.06.2024 23:37:08";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471984145.3241;2;0;64;79;;;;;;;;;"28.06.2024 23:37:10";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471984654.5833;2;1;64;79;;;;;;;;;"28.06.2024 23:37:54";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471984666.1574;2;0;64;79;;;;;;;;;"28.06.2024 23:37:55";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471984793.4722;2;1;64;79;;;;;;;;;"28.06.2024 23:38:06";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471984816.4352;2;0;64;79;;;;;;;;;"28.06.2024 23:38:08";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471984920.9607;2;1;64;79;;;;;;;;;"28.06.2024 23:38:17";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471984932.3611;2;0;64;79;;;;;;;;;"28.06.2024 23:38:18";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471985082.8241;2;1;64;79;;;;;;;;;"28.06.2024 23:38:31";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471985105.9722;2;0;64;79;;;;;;;;;"28.06.2024 23:38:33";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471985337.4537;2;1;64;79;;;;;;;;;"28.06.2024 23:38:53";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471985349.0278;2;0;64;79;;;;;;;;;"28.06.2024 23:38:54";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471985360.6019;2;1;64;79;;;;;;;;;"28.06.2024 23:38:55";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471985372.1759;2;0;64;79;;;;;;;;;"28.06.2024 23:38:56";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471985777.2685;2;1;64;79;;;;;;;;;"28.06.2024 23:39:31";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471985800.4167;2;0;64;79;;;;;;;;;"28.06.2024 23:39:33";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471986008.75;2;1;64;79;;;;;;;;;"28.06.2024 23:39:51";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471986020.3241;2;0;64;79;;;;;;;;;"28.06.2024 23:39:52";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471986228.4722;2;1;64;79;;;;;;;;;"28.06.2024 23:40:10";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471986251.8056;2;0;64;79;;;;;;;;;"28.06.2024 23:40:12";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471986332.6389;2;1;64;79;;;;;;;;;"28.06.2024 23:40:19";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471986344.213;2;0;64;79;;;;;;;;;"28.06.2024 23:40:20";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471986471.5278;2;1;64;79;;;;;;;;;"28.06.2024 23:40:31";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471986494.6759;2;0;64;79;;;;;;;;;"28.06.2024 23:40:33";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471986737.9167;2;1;64;79;;;;;;;;;"28.06.2024 23:40:54";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471986749.3056;2;0;64;79;;;;;;;;;"28.06.2024 23:40:55";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471987131.25;2;1;64;79;;;;;;;;;"28.06.2024 23:41:28";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471987154.3981;2;0;64;79;;;;;;;;;"28.06.2024 23:41:30";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
45471987432.1759;2;1;64;79;;;;;;;;;"28.06.2024 23:41:54";"Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groß";"AME"
